Invoice_ID,Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Sales,Cost,Profit,Region,Payment_Method,Year,Month,Month_Name,Month_Year,Quarter,Weekday,Week_Number,Profit_Margin_%,Revenue_Per_Unit,Is_Weekend,High_Value_Order
INV00623,2023-02-24,CUST1069,Product8996,Lip Balm,Cosmetics & Skincare,2,601.03,1202.06,631.2,570.86,East Branch,Cash,2023,2,Feb,Feb-2023,Q1,Friday,8,47.49,601.03,False,False
INV00624,2023-04-29,CUST1035,Product3460,Vitamin C 500Mg,Otc Medicines,2,55.87,111.74,67.46,44.28,Central Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Saturday,17,39.63,55.87,True,False
INV00625,2023-11-10,CUST1135,Product1616,Paracetamol 500Mg,Otc Medicines,1,195.27,195.27,127.09,68.18,South Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Friday,45,34.92,195.27,False,False
INV00626,2023-01-10,CUST1149,Product7269,Omeprazole 20Mg,Prescription Drugs,6,596.98,3581.88,2621.19,960.69,South Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Tuesday,2,26.82,596.98,False,True
INV00627,2023-06-19,CUST1056,Product9911,Sunscreen Spf50,Cosmetics & Skincare,1,197.52,197.52,126.54,70.98,East Branch,Insurance,2023,6,Jun,Jun-2023,Q2,Monday,25,35.94,197.52,False,False
INV00628,2023-07-06,CUST1130,Product5734,Ciprofloxacin 500Mg,Prescription Drugs,6,714.48,4286.88,3632.47,654.41,South Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Thursday,27,15.27,714.48,False,True
INV00629,2023-10-05,CUST1074,Product3223,Moisturizer Cream,Cosmetics & Skincare,7,359.83,2518.81,1637.64,881.17,South Branch,Cash,2023,10,Oct,Oct-2023,Q4,Thursday,40,34.98,359.83,False,False
INV00630,2023-04-30,CUST1057,Product4201,Protein Powder,Supplements & Vitamins,6,362.26,2173.56,1333.76,839.8,North Branch,Cash,2023,4,Apr,Apr-2023,Q2,Sunday,17,38.64,362.26,True,False
INV00631,2023-09-30,CUST1112,Product4001,Amlodipine 5Mg,Prescription Drugs,6,705.49,4232.94,3492.79,740.15,Central Branch,Credit Card,2023,9,Sep,Sep-2023,Q3,Saturday,39,17.49,705.49,True,True
INV00632,2023-03-15,CUST1018,Product1495,Protein Powder,Supplements & Vitamins,5,615.96,3079.8,2092.44,987.36,Central Branch,Cash,2023,3,Mar,Mar-2023,Q1,Wednesday,11,32.06,615.96,False,False
INV00633,2023-06-06,CUST1148,Product8543,Antiseptic Cream,Cosmetics & Skincare,5,295.88,1479.4,897.97,581.43,West Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Tuesday,23,39.3,295.88,False,False
INV00634,2023-09-28,CUST1019,Product3905,Giloy Juice,Herbal & Ayurvedic,4,105.8,423.2,305.07,118.13,West Branch,Upi,2023,9,Sep,Sep-2023,Q3,Thursday,39,27.91,105.8,False,False
INV00635,2023-12-04,CUST1042,Product1786,Moisturizer Cream,Cosmetics & Skincare,1,568.56,568.56,360.79,207.77,Central Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Monday,49,36.54,568.56,False,False
INV00636,2023-05-11,CUST1055,Product9857,Amlodipine 5Mg,Prescription Drugs,1,411.76,411.76,341.78,69.98,East Branch,Cash,2023,5,May,May-2023,Q2,Thursday,19,17.0,411.76,False,False
INV00637,2023-10-29,CUST1054,Product7704,Iron Supplement,Supplements & Vitamins,4,1138.04,4552.16,2704.88,1847.28,West Branch,Upi,2023,10,Oct,Oct-2023,Q4,Sunday,43,40.58,1138.04,True,True
INV00638,2023-06-06,CUST1080,Product3713,Metformin 850Mg,Prescription Drugs,6,598.79,3592.74,2902.73,690.01,West Branch,Insurance,2023,6,Jun,Jun-2023,Q2,Tuesday,23,19.21,598.79,False,True
INV00639,2023-07-31,CUST1068,Product3506,Ors Sachets,Otc Medicines,7,179.95,1259.65,1000.95,258.7,East Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Monday,31,20.54,179.95,False,False
INV00640,2023-02-13,CUST1078,Product3941,Ors Sachets,Otc Medicines,4,176.78,707.12,438.7,268.42,North Branch,Upi,2023,2,Feb,Feb-2023,Q1,Monday,7,37.96,176.78,False,False
INV00641,2023-03-07,CUST1087,Product4276,Antacid Syrup,Otc Medicines,2,188.62,377.24,269.44,107.8,South Branch,Cash,2023,3,Mar,Mar-2023,Q1,Tuesday,10,28.58,188.62,False,False
INV00642,2023-10-03,CUST1012,Product8489,Ashwagandha Tablets,Herbal & Ayurvedic,6,151.95,911.7,556.34,355.36,East Branch,Debit Card,2023,10,Oct,Oct-2023,Q4,Tuesday,40,38.98,151.95,False,False
INV00643,2023-05-14,CUST1022,Product4089,Aloe Vera Gel,Cosmetics & Skincare,3,306.23,918.69,494.15,424.54,Central Branch,Insurance,2023,5,May,May-2023,Q2,Sunday,19,46.21,306.23,True,False
INV00644,2023-03-12,CUST1053,Product7500,Hand Sanitizer,Cosmetics & Skincare,3,510.6,1531.8,947.49,584.31,East Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Sunday,10,38.15,510.6,True,False
INV00645,2023-03-10,CUST1009,Product4342,Giloy Juice,Herbal & Ayurvedic,5,174.55,872.75,594.36,278.39,Central Branch,Upi,2023,3,Mar,Mar-2023,Q1,Friday,10,31.9,174.55,False,False
INV00646,2023-05-29,CUST1072,Product2641,Protein Powder,Supplements & Vitamins,6,372.33,2233.98,1652.31,581.67,North Branch,Debit Card,2023,5,May,May-2023,Q2,Monday,22,26.04,372.33,False,False
INV00647,2023-05-20,CUST1010,Product2936,Glucometer,Medical Devices,7,3349.98,23449.86,16559.14,6890.72,West Branch,Credit Card,2023,5,May,May-2023,Q2,Saturday,20,29.38,3349.98,True,True
INV00648,2023-12-25,CUST1141,Product6204,Atorvastatin 20Mg,Prescription Drugs,6,704.91,4229.46,3395.56,833.9,West Branch,Credit Card,2023,12,Dec,Dec-2023,Q4,Monday,52,19.72,704.91,False,True
INV00649,2023-01-12,CUST1098,Product1773,Baby Diaper Pack,Baby & Mother Care,4,924.11,3696.44,2939.33,757.11,North Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Thursday,2,20.48,924.11,False,True
INV00650,2023-11-25,CUST1139,Product1739,Glucometer,Medical Devices,3,2294.81,6884.43,5022.23,1862.2,South Branch,Credit Card,2023,11,Nov,Nov-2023,Q4,Saturday,47,27.05,2294.81,True,True
INV00651,2023-12-28,CUST1014,Product9943,Cough Syrup,Otc Medicines,4,104.97,419.88,270.87,149.01,West Branch,Upi,2023,12,Dec,Dec-2023,Q4,Thursday,52,35.49,104.97,False,False
INV00652,2023-06-16,CUST1129,Product6413,Baby Lotion,Baby & Mother Care,5,1231.06,6155.3,4878.88,1276.42,West Branch,Cash,2023,6,Jun,Jun-2023,Q2,Friday,24,20.74,1231.06,False,True
INV00653,2023-05-25,CUST1038,Product6682,Baby Food 200G,Baby & Mother Care,4,556.08,2224.32,1444.82,779.5,East Branch,Credit Card,2023,5,May,May-2023,Q2,Thursday,21,35.04,556.08,False,False
INV00654,2023-10-16,CUST1057,Product1755,Cough Syrup,Otc Medicines,6,222.68,1336.08,1005.64,330.44,East Branch,Credit Card,2023,10,Oct,Oct-2023,Q4,Monday,42,24.73,222.68,False,False
INV00655,2023-02-01,CUST1025,Product5938,Moisturizer Cream,Cosmetics & Skincare,3,241.52,724.56,357.21,367.35,South Branch,Credit Card,2023,2,Feb,Feb-2023,Q1,Wednesday,5,50.7,241.52,False,False
INV00656,2023-10-14,CUST1002,Product8072,Triphala Churna,Herbal & Ayurvedic,1,107.43,107.43,63.18,44.25,North Branch,Upi,2023,10,Oct,Oct-2023,Q4,Saturday,41,41.19,107.43,True,False
INV00657,2023-09-03,CUST1030,Product1308,Bp Monitor,Medical Devices,4,1737.05,6948.2,5103.3,1844.9,South Branch,Upi,2023,9,Sep,Sep-2023,Q3,Sunday,35,26.55,1737.05,True,True
INV00658,2023-08-06,CUST1013,Product6720,Vitamin C 500Mg,Otc Medicines,4,347.78,1391.12,871.24,519.88,West Branch,Cash,2023,8,Aug,Aug-2023,Q3,Sunday,31,37.37,347.78,True,False
INV00659,2023-10-06,CUST1140,Product5887,Moisturizer Cream,Cosmetics & Skincare,3,563.88,1691.64,1061.49,630.15,East Branch,Cash,2023,10,Oct,Oct-2023,Q4,Friday,40,37.25,563.88,False,False
INV00660,2023-01-05,CUST1083,Product6378,Cough Syrup,Otc Medicines,1,180.26,180.26,111.3,68.96,South Branch,Upi,2023,1,Jan,Jan-2023,Q1,Thursday,1,38.26,180.26,False,False
INV00661,2023-04-18,CUST1077,Product6092,Cetirizine 10Mg,Otc Medicines,2,189.86,379.72,296.21,83.51,West Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Tuesday,16,21.99,189.86,False,False
INV00662,2023-09-11,CUST1032,Product4044,Triphala Churna,Herbal & Ayurvedic,2,379.35,758.7,569.78,188.92,West Branch,Cash,2023,9,Sep,Sep-2023,Q3,Monday,37,24.9,379.35,False,False
INV00663,2023-06-30,CUST1127,Product2798,Nebulizer,Medical Devices,3,3177.6,9532.8,6914.13,2618.67,South Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Friday,26,27.47,3177.6,False,True
INV00664,2023-07-17,CUST1011,Product8787,Lip Balm,Cosmetics & Skincare,7,519.11,3633.77,2402.96,1230.81,North Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Monday,29,33.87,519.11,False,True
INV00665,2023-08-25,CUST1123,Product8311,Cough Syrup,Otc Medicines,5,348.52,1742.6,1237.15,505.45,Central Branch,Cash,2023,8,Aug,Aug-2023,Q3,Friday,34,29.01,348.52,False,False
INV00666,2023-11-05,CUST1044,Product9075,Baby Food 200G,Baby & Mother Care,7,707.2,4950.4,3499.52,1450.88,South Branch,Cash,2023,11,Nov,Nov-2023,Q4,Sunday,44,29.31,707.2,True,True
INV00667,2023-09-01,CUST1110,Product2868,Cough Syrup,Otc Medicines,1,48.61,48.61,33.65,14.96,West Branch,Debit Card,2023,9,Sep,Sep-2023,Q3,Friday,35,30.78,48.61,False,False
INV00668,2023-02-11,CUST1033,Product2223,Triphala Churna,Herbal & Ayurvedic,5,431.84,2159.2,1503.7,655.5,West Branch,Upi,2023,2,Feb,Feb-2023,Q1,Saturday,6,30.36,431.84,True,False
INV00669,2023-09-18,CUST1051,Product3569,Glucometer,Medical Devices,2,403.84,807.68,648.47,159.21,Central Branch,Debit Card,2023,9,Sep,Sep-2023,Q3,Monday,38,19.71,403.84,False,False
INV00670,2023-10-19,CUST1098,Product5196,Aloe Vera Gel,Cosmetics & Skincare,4,738.89,2955.56,2034.17,921.39,North Branch,Insurance,2023,10,Oct,Oct-2023,Q4,Thursday,42,31.17,738.89,False,False
INV00671,2023-03-04,CUST1105,Product2997,Multivitamin Tablets,Supplements & Vitamins,5,1043.03,5215.15,2945.43,2269.72,North Branch,Credit Card,2023,3,Mar,Mar-2023,Q1,Saturday,9,43.52,1043.03,True,True
INV00672,2023-01-28,CUST1116,Product3793,Antiseptic Cream,Cosmetics & Skincare,1,150.01,150.01,95.91,54.1,South Branch,Insurance,2023,1,Jan,Jan-2023,Q1,Saturday,4,36.06,150.01,True,False
INV00673,2023-12-10,CUST1090,Product6565,Ciprofloxacin 500Mg,Prescription Drugs,2,171.04,342.08,248.82,93.26,East Branch,Credit Card,2023,12,Dec,Dec-2023,Q4,Sunday,49,27.26,171.04,True,False
INV00674,2023-11-20,CUST1126,Product6287,Maternity Pads,Baby & Mother Care,6,226.93,1361.58,1039.62,321.96,South Branch,Cash,2023,11,Nov,Nov-2023,Q4,Monday,47,23.65,226.93,False,False
INV00675,2023-03-21,CUST1143,Product8706,Calcium + D3,Supplements & Vitamins,2,1049.68,2099.36,1329.48,769.88,North Branch,Upi,2023,3,Mar,Mar-2023,Q1,Tuesday,12,36.67,1049.68,False,False
INV00676,2023-12-08,CUST1124,Product7960,Aloe Vera Gel,Cosmetics & Skincare,4,406.6,1626.4,830.71,795.69,South Branch,Cash,2023,12,Dec,Dec-2023,Q4,Friday,49,48.92,406.6,False,False
INV00677,2023-07-05,CUST1016,Product1164,Hair Oil,Cosmetics & Skincare,5,362.87,1814.35,871.91,942.44,Central Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Wednesday,27,51.94,362.87,False,False
INV00678,2023-02-14,CUST1100,Product9210,Knee Support,Medical Devices,1,1802.1,1802.1,1222.6,579.5,South Branch,Insurance,2023,2,Feb,Feb-2023,Q1,Tuesday,7,32.16,1802.1,False,False
INV00679,2023-02-03,CUST1055,Product4039,Pulse Oximeter,Medical Devices,7,330.54,2313.78,1931.87,381.91,South Branch,Upi,2023,2,Feb,Feb-2023,Q1,Friday,5,16.51,330.54,False,False
INV00680,2023-01-10,CUST1128,Product3738,Paracetamol 500Mg,Otc Medicines,5,37.32,186.6,132.48,54.12,East Branch,Insurance,2023,1,Jan,Jan-2023,Q1,Tuesday,2,29.0,37.32,False,False
INV00681,2023-01-30,CUST1009,Product2168,Digital Thermometer,Medical Devices,4,3376.53,13506.12,9762.46,3743.66,Central Branch,Cash,2023,1,Jan,Jan-2023,Q1,Monday,5,27.72,3376.53,False,True
INV00682,2023-10-23,CUST1050,Product6111,Bp Monitor,Medical Devices,1,904.14,904.14,693.58,210.56,East Branch,Debit Card,2023,10,Oct,Oct-2023,Q4,Monday,43,23.29,904.14,False,False
INV00683,2023-04-18,CUST1129,Product5025,Azithromycin 500Mg,Prescription Drugs,5,689.83,3449.15,2490.73,958.42,South Branch,Cash,2023,4,Apr,Apr-2023,Q2,Tuesday,16,27.79,689.83,False,True
INV00684,2023-07-01,CUST1005,Product2812,Protein Powder,Supplements & Vitamins,4,1123.25,4493.0,2289.12,2203.88,North Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Saturday,26,49.05,1123.25,True,True
INV00685,2023-12-19,CUST1131,Product4497,Vitamin C 500Mg,Otc Medicines,6,334.21,2005.26,1273.88,731.38,North Branch,Upi,2023,12,Dec,Dec-2023,Q4,Tuesday,51,36.47,334.21,False,False
INV00686,2023-08-25,CUST1109,Product5052,Glucometer,Medical Devices,1,1732.17,1732.17,1219.45,512.72,Central Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Friday,34,29.6,1732.17,False,False
INV00687,2023-03-28,CUST1066,Product7354,Turmeric Capsules,Herbal & Ayurvedic,6,254.14,1524.84,989.17,535.67,North Branch,Cash,2023,3,Mar,Mar-2023,Q1,Tuesday,13,35.13,254.14,False,False
INV00688,2023-11-25,CUST1002,Product1574,Chyawanprash 500G,Herbal & Ayurvedic,7,397.3,2781.1,1566.47,1214.63,North Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Saturday,47,43.67,397.3,True,False
INV00689,2023-09-03,CUST1039,Product8715,Breast Pump,Baby & Mother Care,3,1131.76,3395.28,2108.18,1287.1,East Branch,Cash,2023,9,Sep,Sep-2023,Q3,Sunday,35,37.91,1131.76,True,True
INV00690,2023-07-15,CUST1051,Product2687,Pulse Oximeter,Medical Devices,6,713.52,4281.12,3589.51,691.61,Central Branch,Cash,2023,7,Jul,Jul-2023,Q3,Saturday,28,16.15,713.52,True,True
INV00691,2023-07-29,CUST1099,Product6398,Baby Food 200G,Baby & Mother Care,2,244.97,489.94,336.29,153.65,North Branch,Debit Card,2023,7,Jul,Jul-2023,Q3,Saturday,30,31.36,244.97,True,False
INV00692,2023-07-07,CUST1027,Product8378,Amoxicillin 500Mg,Prescription Drugs,7,102.29,716.03,602.65,113.38,Central Branch,Debit Card,2023,7,Jul,Jul-2023,Q3,Friday,27,15.83,102.29,False,False
INV00693,2023-05-09,CUST1059,Product6053,Pulse Oximeter,Medical Devices,4,1062.53,4250.12,3421.87,828.25,South Branch,Debit Card,2023,5,May,May-2023,Q2,Tuesday,19,19.49,1062.53,False,True
INV00694,2023-01-27,CUST1082,Product2502,Neem Capsules,Herbal & Ayurvedic,6,311.67,1870.02,1042.72,827.3,West Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Friday,4,44.24,311.67,False,False
INV00695,2023-07-20,CUST1082,Product3436,Baby Lotion,Baby & Mother Care,7,656.5,4595.5,3647.53,947.97,East Branch,Debit Card,2023,7,Jul,Jul-2023,Q3,Thursday,29,20.63,656.5,False,True
INV00696,2023-07-23,CUST1150,Product5911,Breast Pump,Baby & Mother Care,6,1355.87,8135.22,5098.14,3037.08,South Branch,Debit Card,2023,7,Jul,Jul-2023,Q3,Sunday,29,37.33,1355.87,True,True
INV00697,2023-08-05,CUST1095,Product7276,Antiseptic Cream,Cosmetics & Skincare,6,129.81,778.86,385.19,393.67,North Branch,Cash,2023,8,Aug,Aug-2023,Q3,Saturday,31,50.54,129.81,True,False
INV00698,2023-05-26,CUST1108,Product3064,Moisturizer Cream,Cosmetics & Skincare,2,282.1,564.2,257.43,306.77,South Branch,Credit Card,2023,5,May,May-2023,Q2,Friday,21,54.37,282.1,False,False
INV00699,2023-04-29,CUST1045,Product4250,Hair Oil,Cosmetics & Skincare,6,52.03,312.18,152.19,159.99,South Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Saturday,17,51.25,52.03,True,False
INV00700,2023-12-23,CUST1003,Product3261,Baby Lotion,Baby & Mother Care,4,1068.32,4273.28,2807.72,1465.56,South Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Saturday,51,34.3,1068.32,True,True
INV00701,2023-06-25,CUST1120,Product4209,Baby Lotion,Baby & Mother Care,3,220.28,660.84,515.58,145.26,North Branch,Upi,2023,6,Jun,Jun-2023,Q2,Sunday,25,21.98,220.28,True,False
INV00702,2023-08-07,CUST1021,Product4557,Ashwagandha Tablets,Herbal & Ayurvedic,4,191.04,764.16,523.78,240.38,Central Branch,Debit Card,2023,8,Aug,Aug-2023,Q3,Monday,32,31.46,191.04,False,False
INV00703,2023-06-17,CUST1040,Product4395,Lip Balm,Cosmetics & Skincare,3,650.1,1950.3,1247.38,702.92,East Branch,Insurance,2023,6,Jun,Jun-2023,Q2,Saturday,24,36.04,650.1,True,False
INV00704,2023-08-20,CUST1081,Product3024,Teething Gel,Baby & Mother Care,5,616.35,3081.75,2103.46,978.29,North Branch,Debit Card,2023,8,Aug,Aug-2023,Q3,Sunday,33,31.74,616.35,True,False
INV00705,2023-06-20,CUST1022,Product3486,Paracetamol 500Mg,Otc Medicines,5,155.03,775.15,569.06,206.09,East Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Tuesday,25,26.59,155.03,False,False
INV00706,2023-03-25,CUST1057,Product9684,Calcium + D3,Supplements & Vitamins,4,618.64,2474.56,1406.16,1068.4,Central Branch,Cash,2023,3,Mar,Mar-2023,Q1,Saturday,12,43.18,618.64,True,False
INV00707,2023-12-02,CUST1003,Product4959,Antiseptic Cream,Cosmetics & Skincare,2,167.27,334.54,171.3,163.24,Central Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Saturday,48,48.8,167.27,True,False
INV00708,2023-12-28,CUST1067,Product3590,Bp Monitor,Medical Devices,3,2611.09,7833.27,6385.44,1447.83,West Branch,Credit Card,2023,12,Dec,Dec-2023,Q4,Thursday,52,18.48,2611.09,False,True
INV00709,2023-01-20,CUST1140,Product2574,Protein Powder,Supplements & Vitamins,7,461.27,3228.89,1671.23,1557.66,North Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Friday,3,48.24,461.27,False,False
INV00710,2023-08-26,CUST1089,Product4406,Omeprazole 20Mg,Prescription Drugs,3,205.94,617.82,513.62,104.2,South Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Saturday,34,16.87,205.94,True,False
INV00711,2023-10-16,CUST1018,Product6285,Sunscreen Spf50,Cosmetics & Skincare,5,424.66,2123.3,1080.35,1042.95,South Branch,Upi,2023,10,Oct,Oct-2023,Q4,Monday,42,49.12,424.66,False,False
INV00712,2023-05-18,CUST1044,Product9273,Baby Food 200G,Baby & Mother Care,5,720.32,3601.6,2742.51,859.09,South Branch,Debit Card,2023,5,May,May-2023,Q2,Thursday,20,23.85,720.32,False,True
INV00713,2023-01-02,CUST1059,Product6956,Ashwagandha Tablets,Herbal & Ayurvedic,6,384.22,2305.32,1539.11,766.21,Central Branch,Cash,2023,1,Jan,Jan-2023,Q1,Monday,1,33.24,384.22,False,False
INV00714,2023-07-08,CUST1128,Product1564,Neem Capsules,Herbal & Ayurvedic,5,147.12,735.6,448.18,287.42,East Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Saturday,27,39.07,147.12,True,False
INV00715,2023-08-12,CUST1137,Product8743,B-Complex,Supplements & Vitamins,5,1140.13,5700.65,3405.6,2295.05,South Branch,Debit Card,2023,8,Aug,Aug-2023,Q3,Saturday,32,40.26,1140.13,True,True
INV00716,2023-01-03,CUST1011,Product7240,Heating Pad,Medical Devices,5,845.92,4229.6,3225.7,1003.9,Central Branch,Insurance,2023,1,Jan,Jan-2023,Q1,Tuesday,1,23.74,845.92,False,True
INV00717,2023-08-11,CUST1111,Product5433,Baby Lotion,Baby & Mother Care,3,1120.95,3362.85,2195.01,1167.84,South Branch,Debit Card,2023,8,Aug,Aug-2023,Q3,Friday,32,34.73,1120.95,False,True
INV00718,2023-04-13,CUST1043,Product8653,Multivitamin Tablets,Supplements & Vitamins,7,284.77,1993.39,1171.02,822.37,North Branch,Cash,2023,4,Apr,Apr-2023,Q2,Thursday,15,41.25,284.77,False,False
INV00719,2023-03-10,CUST1010,Product4185,Lip Balm,Cosmetics & Skincare,7,321.72,2252.04,1111.16,1140.88,North Branch,Credit Card,2023,3,Mar,Mar-2023,Q1,Friday,10,50.66,321.72,False,False
INV00720,2023-06-26,CUST1133,Product6820,Hand Sanitizer,Cosmetics & Skincare,6,748.61,4491.66,2764.36,1727.3,East Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Monday,26,38.46,748.61,False,True
INV00721,2023-03-13,CUST1144,Product4727,Nebulizer,Medical Devices,2,2589.03,5178.06,4123.66,1054.4,Central Branch,Debit Card,2023,3,Mar,Mar-2023,Q1,Monday,11,20.36,2589.03,False,True
INV00722,2023-07-27,CUST1066,Product1437,Glucometer,Medical Devices,4,2590.35,10361.4,6791.29,3570.11,East Branch,Upi,2023,7,Jul,Jul-2023,Q3,Thursday,30,34.46,2590.35,False,True
INV00723,2023-06-23,CUST1008,Product6728,B-Complex,Supplements & Vitamins,2,406.89,813.78,524.62,289.16,North Branch,Debit Card,2023,6,Jun,Jun-2023,Q2,Friday,25,35.53,406.89,False,False
INV00724,2023-12-07,CUST1046,Product1604,Knee Support,Medical Devices,6,626.01,3756.06,2508.21,1247.85,West Branch,Credit Card,2023,12,Dec,Dec-2023,Q4,Thursday,49,33.22,626.01,False,True
INV00725,2023-03-21,CUST1109,Product9740,Ciprofloxacin 500Mg,Prescription Drugs,6,662.62,3975.72,3128.14,847.58,West Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Tuesday,12,21.32,662.62,False,True
INV00726,2023-04-12,CUST1073,Product4320,Maternity Pads,Baby & Mother Care,7,667.29,4671.03,3713.59,957.44,West Branch,Upi,2023,4,Apr,Apr-2023,Q2,Wednesday,15,20.5,667.29,False,True
INV00727,2023-08-08,CUST1042,Product1282,Giloy Juice,Herbal & Ayurvedic,5,93.84,469.2,286.63,182.57,Central Branch,Upi,2023,8,Aug,Aug-2023,Q3,Tuesday,32,38.91,93.84,False,False
INV00728,2023-05-09,CUST1125,Product1066,Ors Sachets,Otc Medicines,2,243.14,486.28,305.52,180.76,South Branch,Credit Card,2023,5,May,May-2023,Q2,Tuesday,19,37.17,243.14,False,False
INV00729,2023-03-23,CUST1150,Product1804,Baby Food 200G,Baby & Mother Care,2,973.23,1946.46,1291.88,654.58,South Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Thursday,12,33.63,973.23,False,False
INV00730,2023-04-27,CUST1105,Product8938,Hair Oil,Cosmetics & Skincare,4,530.34,2121.36,1318.34,803.02,West Branch,Upi,2023,4,Apr,Apr-2023,Q2,Thursday,17,37.85,530.34,False,False
INV00731,2023-10-28,CUST1024,Product6577,Maternity Pads,Baby & Mother Care,3,420.47,1261.41,877.63,383.78,South Branch,Upi,2023,10,Oct,Oct-2023,Q4,Saturday,43,30.42,420.47,True,False
INV00732,2023-08-31,CUST1011,Product9014,Iron Supplement,Supplements & Vitamins,4,1107.37,4429.48,3159.75,1269.73,North Branch,Credit Card,2023,8,Aug,Aug-2023,Q3,Thursday,35,28.67,1107.37,False,True
INV00733,2023-03-16,CUST1103,Product9488,Cetirizine 10Mg,Otc Medicines,4,167.83,671.32,482.62,188.7,South Branch,Credit Card,2023,3,Mar,Mar-2023,Q1,Thursday,11,28.11,167.83,False,False
INV00734,2023-07-23,CUST1101,Product1175,Ibuprofen 400Mg,Otc Medicines,7,294.9,2064.3,1462.43,601.87,North Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Sunday,29,29.16,294.9,True,False
INV00735,2023-10-03,CUST1032,Product6147,Triphala Churna,Herbal & Ayurvedic,1,399.12,399.12,290.83,108.29,South Branch,Upi,2023,10,Oct,Oct-2023,Q4,Tuesday,40,27.13,399.12,False,False
INV00736,2023-11-06,CUST1080,Product2849,Digital Thermometer,Medical Devices,4,902.57,3610.28,2849.42,760.86,West Branch,Cash,2023,11,Nov,Nov-2023,Q4,Monday,45,21.07,902.57,False,True
INV00737,2023-04-17,CUST1101,Product6795,Multivitamin Tablets,Supplements & Vitamins,5,298.45,1492.25,1070.57,421.68,Central Branch,Insurance,2023,4,Apr,Apr-2023,Q2,Monday,16,28.26,298.45,False,False
INV00738,2023-06-18,CUST1021,Product3431,Hand Sanitizer,Cosmetics & Skincare,4,666.1,2664.4,1629.24,1035.16,South Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Sunday,24,38.85,666.1,True,False
INV00739,2023-03-26,CUST1073,Product7622,Hair Oil,Cosmetics & Skincare,7,249.58,1747.06,1205.91,541.15,North Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Sunday,12,30.97,249.58,True,False
INV00740,2023-02-28,CUST1103,Product7073,Baby Diaper Pack,Baby & Mother Care,5,373.12,1865.6,1527.24,338.36,North Branch,Debit Card,2023,2,Feb,Feb-2023,Q1,Tuesday,9,18.14,373.12,False,False
